mileage,Age,stroke_values,Light Type,price
45000,8,4 stroke,Double Light,900000
40000,10,4 stroke,Double Light,840000
71718,17,4 stroke,Single Light,550000
67000,13,4 stroke,Double Light,725000
48966,9,4 stroke,Double Light,880000
40000,10,4 stroke,Double Light,875000
55000,13,4 stroke,Double Light,690000
12345,14,4 stroke,Double Light,375000
20000,19,2 stroke,Single Light,615000
20000,19,2 stroke,Single Light,530000
75000,10,4 stroke,Double Light,1000000
12345,10,4 stroke,Double Light,870000
42568,7,4 stroke,Double Light,1375000
65000,11,4 stroke,Double Light,960000
78900,9,4 stroke,Double Light,840000
100000,17,4 stroke,Single Light,750000
65165,8,4 stroke,Double Light,1050000
45000,5,4 stroke,Double Light,1250000
45000,10,4 stroke,Double Light,880000
58000,11,4 stroke,Double Light,900000
48000,9,4 stroke,Double Light,910000
45000,19,2 stroke,Single Light,490000
45000,15,4 stroke,Single Light,525000
70000,18,2 stroke,Single Light,580000
52632,8,4 stroke,Double Light,950000
14500,5,4 stroke,Double Light,1450000
88000,18,4 stroke,Single Light,495000
65000,13,4 stroke,Double Light,570000
86000,13,4 stroke,Double Light,850000
60000,9,4 stroke,Double Light,890000
42000,12,4 stroke,Double Light,800000
66000,8,4 stroke,Double Light,1125000
33232,8,4 stroke,Double Light,1120000
75000,11,4 stroke,Double Light,645000
45688,16,4 stroke,Single Light,650000
3000,13,4 stroke,Double Light,850000
46000,11,4 stroke,Double Light,1000000
45000,11,4 stroke,Double Light,775000
75000,11,4 stroke,Double Light,1085000
43311,23,2 stroke,Single Light,400000
53322,12,4 stroke,Double Light,560000
55000,12,4 stroke,Double Light,725000
12500,11,4 stroke,Double Light,780000
55000,13,4 stroke,Double Light,700000
34000,10,4 stroke,Double Light,1050000
32152,17,2 stroke,Single Light,725000
32152,13,4 stroke,Double Light,730000
35000,16,4 stroke,Single Light,770000
32152,7,4 stroke,Double Light,1165000
76000,23,2 stroke,Single Light,365000
73000,12,4 stroke,Double Light,800000
37752,13,4 stroke,Double Light,700000
35000,8,4 stroke,Double Light,960000
60600,19,2 stroke,Single Light,620000
35000,19,2 stroke,Single Light,610000
32152,6,4 stroke,Double Light,1300000
16103,6,4 stroke,Double Light,1350000
9200,11,4 stroke,Double Light,1000000
20000,9,4 stroke,Double Light,1050000
63000,14,4 stroke,Double Light,760000
37000,12,4 stroke,Double Light,750000
21525,5,4 stroke,Double Light,1540000
60000,17,2 stroke,Single Light,565000
42669,7,4 stroke,Double Light,1100000
62000,13,4 stroke,Double Light,675000
73000,7,4 stroke,Double Light,1090000
45000,12,4 stroke,Double Light,850000
45000,17,4 stroke,Single Light,675000
53355,12,4 stroke,Double Light,880000
44431,6,4 stroke,Double Light,1030000
35000,14,4 stroke,Double Light,675000
52000,13,4 stroke,Double Light,650000
66541,18,2 stroke,Single Light,670000
85600,20,2 stroke,Single Light,440000
132312,19,2 stroke,Single Light,535000
50000,15,4 stroke,Single Light,665000
65000,15,4 stroke,Single Light,765000
50000,8,4 stroke,Double Light,975000
31000,8,4 stroke,Double Light,1250000
55000,7,4 stroke,Double Light,1250000
63300,16,4 stroke,Single Light,645000
36400,13,4 stroke,Double Light,830000
44332,22,2 stroke,Single Light,470000
53214,10,4 stroke,Double Light,1125000
134000,18,2 stroke,Single Light,475000
26000,12,4 stroke,Double Light,820000
12345,9,4 stroke,Double Light,760000
35000,9,4 stroke,Double Light,1280000
75000,12,4 stroke,Double Light,560000
40000,8,4 stroke,Double Light,965000
45000,23,2 stroke,Single Light,415000
56563,21,2 stroke,Single Light,220000
50000,22,2 stroke,Single Light,600000
46000,10,4 stroke,Double Light,800000
42531,14,4 stroke,Double Light,500000
88000,19,2 stroke,Single Light,525000
45000,8,4 stroke,Double Light,1050000
57600,8,4 stroke,Double Light,975000
45000,11,4 stroke,Double Light,780000
25000,8,4 stroke,Double Light,800000
54433,7,4 stroke,Double Light,1020000
64000,8,4 stroke,Double Light,865000
31525,16,4 stroke,Single Light,620000
99000,17,2 stroke,Single Light,600000
34500,16,4 stroke,Single Light,585000
54280,17,2 stroke,Single Light,625000
44332,9,4 stroke,Double Light,850000
45000,13,4 stroke,Double Light,710000
25000,8,4 stroke,Double Light,1015000
64533,10,4 stroke,Double Light,950000
50000,10,4 stroke,Double Light,730000
76000,15,4 stroke,Single Light,680000
25000,6,4 stroke,Double Light,1300000
65212,10,4 stroke,Double Light,940000
20000,13,4 stroke,Double Light,935000
22020,13,4 stroke,Double Light,750000
45000,8,4 stroke,Double Light,1075000
34500,11,4 stroke,Double Light,950000
21000,8,4 stroke,Double Light,1060000
33221,11,4 stroke,Double Light,970000
88000,18,4 stroke,Single Light,530000
45000,10,4 stroke,Double Light,1100000
27722,18,2 stroke,Single Light,580000
100000,21,2 stroke,Single Light,400000
56276,13,4 stroke,Double Light,655000
64000,7,4 stroke,Double Light,820000
75000,13,4 stroke,Double Light,625000
44331,8,4 stroke,Double Light,1020000
12588,13,4 stroke,Double Light,820000
25800,17,4 stroke,Single Light,550000
8646,5,4 stroke,Double Light,1250000
36000,8,4 stroke,Double Light,920000
50000,14,4 stroke,Double Light,760000
43000,6,4 stroke,Double Light,1085000
86541,12,4 stroke,Double Light,675000
66000,12,4 stroke,Double Light,750000
50000,10,4 stroke,Double Light,950000
32152,13,4 stroke,Double Light,720000
54000,9,4 stroke,Double Light,655000
35500,11,4 stroke,Double Light,1050000
20000,21,2 stroke,Single Light,445000
15000,16,4 stroke,Single Light,650000
65413,21,2 stroke,Single Light,600000
45000,17,4 stroke,Single Light,680000
32651,19,2 stroke,Single Light,455000
79000,10,4 stroke,Double Light,845000
64000,12,4 stroke,Double Light,780000
38500,11,4 stroke,Double Light,980000
50888,10,4 stroke,Double Light,1200000
33221,9,4 stroke,Double Light,1200000
68000,11,4 stroke,Double Light,830000
18000,12,4 stroke,Double Light,835000
65000,14,4 stroke,Double Light,660000
30000,4,4 stroke,Double Light,1400000
25000,14,4 stroke,Double Light,700000
55550,13,4 stroke,Double Light,755000
40000,7,4 stroke,Double Light,1150000
20000,13,4 stroke,Double Light,875000
88000,12,4 stroke,Double Light,775000
65421,20,2 stroke,Single Light,600000
100000,13,4 stroke,Double Light,720000
40000,19,2 stroke,Single Light,400000
52398,9,4 stroke,Double Light,780000
32154,9,4 stroke,Double Light,920000
64000,9,4 stroke,Double Light,780000
51321,17,2 stroke,Single Light,750000
21588,13,4 stroke,Double Light,830000
58588,16,4 stroke,Single Light,650000
32000,14,4 stroke,Double Light,645000
58000,8,4 stroke,Double Light,1046000
78563,12,4 stroke,Double Light,755000
41890,10,4 stroke,Double Light,1090000
120000,16,4 stroke,Single Light,650000
35000,10,4 stroke,Double Light,860000
50000,14,4 stroke,Double Light,615000
45000,17,4 stroke,Single Light,510000
56000,17,4 stroke,Single Light,695000
35897,14,4 stroke,Double Light,595000
69000,17,2 stroke,Single Light,600000
20000,13,4 stroke,Double Light,750000
53321,23,2 stroke,Single Light,320000
86000,13,4 stroke,Double Light,890000
62728,15,4 stroke,Single Light,850000
120000,18,4 stroke,Single Light,800000
57858,11,4 stroke,Double Light,870000
23300,12,4 stroke,Double Light,790000
45000,17,2 stroke,Single Light,540000
44331,15,4 stroke,Single Light,680000
85000,16,4 stroke,Single Light,850000
45589,15,4 stroke,Single Light,690000
52600,7,4 stroke,Double Light,1080000
12345,7,4 stroke,Double Light,1250000
29000,12,4 stroke,Double Light,780000
35000,16,4 stroke,Single Light,775000
35000,9,4 stroke,Double Light,1025000
61000,19,2 stroke,Single Light,485000
25000,11,4 stroke,Double Light,850000
52000,9,4 stroke,Double Light,920000
80000,10,4 stroke,Double Light,780000
64145,13,4 stroke,Double Light,875000
40000,11,4 stroke,Double Light,825000
45000,13,4 stroke,Double Light,800000
54800,12,4 stroke,Double Light,850000
68000,13,4 stroke,Double Light,765000
42000,11,4 stroke,Double Light,900000
96000,13,4 stroke,Double Light,680000
64000,13,4 stroke,Double Light,505000
69000,8,4 stroke,Double Light,1000000
56000,11,4 stroke,Double Light,950000
44311,16,4 stroke,Single Light,700000
10000,11,4 stroke,Double Light,820000
62000,15,4 stroke,Single Light,545000
44331,9,4 stroke,Double Light,895000
35000,13,4 stroke,Double Light,850000
50000,19,2 stroke,Single Light,560000
20000,10,4 stroke,Double Light,1025000
41000,7,4 stroke,Double Light,1230000
45323,17,4 stroke,Single Light,525000
43321,18,4 stroke,Single Light,800000
92000,15,4 stroke,Single Light,575000
100000,13,4 stroke,Double Light,700000
40000,11,4 stroke,Double Light,820000
37500,15,4 stroke,Single Light,715000
46000,12,4 stroke,Double Light,745000
45000,10,4 stroke,Double Light,900000
43332,12,4 stroke,Double Light,790000
32152,12,4 stroke,Double Light,1000000
90000,20,2 stroke,Single Light,428000
32152,11,4 stroke,Double Light,925000
12345,16,4 stroke,Single Light,410000
45000,9,4 stroke,Double Light,890000
78000,20,2 stroke,Single Light,640000
58312,11,4 stroke,Double Light,755000
38000,9,4 stroke,Double Light,875000
65000,12,4 stroke,Double Light,850000
44313,22,2 stroke,Single Light,450000
55000,8,4 stroke,Double Light,990000
93400,11,4 stroke,Double Light,980000
88000,13,4 stroke,Double Light,532000
7291,8,4 stroke,Double Light,900000
65893,17,4 stroke,Single Light,650000
85000,11,4 stroke,Double Light,800000
32562,11,4 stroke,Double Light,930000
40000,5,4 stroke,Double Light,1520000
70000,15,4 stroke,Single Light,410000
100000,16,4 stroke,Single Light,640000
67890,14,4 stroke,Double Light,620000
32154,12,4 stroke,Double Light,765000
50000,20,2 stroke,Single Light,435000
25000,5,4 stroke,Double Light,1280000
60891,9,4 stroke,Double Light,950000
56000,18,4 stroke,Single Light,585000
30000,14,4 stroke,Double Light,860000
104000,13,4 stroke,Double Light,700000
50000,13,4 stroke,Double Light,900000
18600,7,4 stroke,Double Light,1385000
45540,8,4 stroke,Double Light,940000
85000,16,4 stroke,Single Light,570000
70000,15,4 stroke,Single Light,700000
47000,10,4 stroke,Double Light,950000
34000,6,4 stroke,Double Light,1250000
12345,13,4 stroke,Double Light,850000
68000,13,4 stroke,Double Light,1000000
66000,19,2 stroke,Single Light,445000
15700,7,4 stroke,Double Light,1200000
50000,14,4 stroke,Double Light,620000
50000,11,4 stroke,Double Light,880000
45000,10,4 stroke,Double Light,950000
56231,18,4 stroke,Single Light,465000
65000,9,4 stroke,Double Light,1085000
45000,9,4 stroke,Double Light,1150000
44000,7,4 stroke,Double Light,1275000
54630,12,4 stroke,Double Light,1050000
120000,21,2 stroke,Single Light,430000
12345,22,2 stroke,Single Light,490000
68000,6,4 stroke,Double Light,1096000
43500,6,4 stroke,Double Light,1170000
43331,11,4 stroke,Double Light,865000
20000,19,2 stroke,Single Light,700000
38000,6,4 stroke,Double Light,1380000
55000,8,4 stroke,Double Light,950000
84231,15,4 stroke,Single Light,630000
65789,6,4 stroke,Double Light,990000
83000,13,4 stroke,Double Light,770000
25000,17,2 stroke,Single Light,635000
45000,8,4 stroke,Double Light,1090000
65000,16,4 stroke,Single Light,700000
87000,12,4 stroke,Double Light,770000
42569,8,4 stroke,Double Light,995000
25000,8,4 stroke,Double Light,1050000
38000,6,4 stroke,Double Light,1230000
34000,8,4 stroke,Double Light,950000
52346,12,4 stroke,Double Light,620000
100000,18,2 stroke,Single Light,460000
31523,10,4 stroke,Double Light,1100000
45000,9,4 stroke,Double Light,1250000
33221,11,4 stroke,Double Light,950000
80000,20,2 stroke,Single Light,475000
20000,7,4 stroke,Double Light,1400000
64000,15,4 stroke,Single Light,480000
48000,8,4 stroke,Double Light,1075000
68000,12,4 stroke,Double Light,885000
60000,12,4 stroke,Double Light,700000
50000,11,4 stroke,Double Light,855000
54880,17,2 stroke,Single Light,550000
150000,23,2 stroke,Single Light,490000
45000,7,4 stroke,Double Light,1075000
34000,11,4 stroke,Double Light,1000000
65000,19,2 stroke,Single Light,550000
45000,15,4 stroke,Single Light,575000
15000,22,2 stroke,Single Light,550000
100000,13,4 stroke,Double Light,710000
53000,14,4 stroke,Double Light,620000
34000,9,4 stroke,Double Light,950000
50000,17,4 stroke,Single Light,650000
60000,12,4 stroke,Double Light,800000
78451,19,2 stroke,Single Light,580000
43221,10,4 stroke,Double Light,1150000
78600,20,2 stroke,Single Light,440000
32325,4,4 stroke,Double Light,1430000
42000,18,2 stroke,Single Light,650000
34568,10,4 stroke,Double Light,950000
63200,12,4 stroke,Double Light,800000
85000,14,4 stroke,Double Light,850000
50000,8,4 stroke,Double Light,930000
20000,15,4 stroke,Single Light,700000
63500,13,4 stroke,Double Light,1020000
50000,13,4 stroke,Double Light,925000
16000,7,4 stroke,Double Light,1240000
40000,14,4 stroke,Double Light,750000
58000,17,2 stroke,Single Light,860000
50000,15,4 stroke,Single Light,800000
54000,9,4 stroke,Double Light,660000
55000,15,4 stroke,Single Light,630000
32155,10,4 stroke,Double Light,735000
45000,21,2 stroke,Single Light,428000
25000,6,4 stroke,Double Light,1200000
9000,12,4 stroke,Double Light,775000
96300,18,2 stroke,Single Light,665000
61000,17,4 stroke,Single Light,650000
11596,6,4 stroke,Double Light,1025000
21588,13,4 stroke,Double Light,850000
45000,8,4 stroke,Double Light,985000
97000,11,4 stroke,Double Light,820000
97297,8,4 stroke,Double Light,1050000
65000,16,4 stroke,Single Light,590000
39000,21,2 stroke,Single Light,550000
50000,12,4 stroke,Double Light,760000
56231,10,4 stroke,Double Light,910000
28000,12,4 stroke,Double Light,750000
21000,15,4 stroke,Single Light,658000
21000,10,4 stroke,Double Light,820000
60000,10,4 stroke,Double Light,1120000
64463,19,2 stroke,Single Light,445000
36000,8,4 stroke,Double Light,935000
10000,13,4 stroke,Double Light,710000
32000,5,4 stroke,Double Light,1400000
32152,12,4 stroke,Double Light,950000
43332,18,2 stroke,Single Light,775000
42568,17,4 stroke,Single Light,535000
28000,12,4 stroke,Double Light,850000
87000,9,4 stroke,Double Light,950000
68523,11,4 stroke,Double Light,860000
70000,17,2 stroke,Single Light,735000
45000,6,4 stroke,Double Light,1050000
64535,8,4 stroke,Double Light,785000
86192,14,4 stroke,Double Light,630000
63584,17,2 stroke,Single Light,750000
120000,19,2 stroke,Single Light,500000
78895,13,4 stroke,Double Light,900000
44313,9,4 stroke,Double Light,875000
95000,8,4 stroke,Double Light,965000
29000,8,4 stroke,Double Light,1150000
40000,11,4 stroke,Double Light,750000
70000,8,4 stroke,Double Light,1150000
20000,15,4 stroke,Single Light,500000
45800,10,4 stroke,Double Light,970000
54300,9,4 stroke,Double Light,895000
50000,10,4 stroke,Double Light,950000
56000,10,4 stroke,Double Light,950000
12345,16,4 stroke,Single Light,660000
73000,8,4 stroke,Double Light,910000
45000,15,4 stroke,Single Light,710000
32221,19,2 stroke,Single Light,440000
32152,13,4 stroke,Double Light,680000
83000,7,4 stroke,Double Light,1060000
25000,8,4 stroke,Double Light,1200000
34000,4,4 stroke,Double Light,1395000
50000,18,4 stroke,Single Light,460000
86000,23,2 stroke,Single Light,390000
81000,8,4 stroke,Double Light,910000
25000,15,4 stroke,Single Light,800000
50000,20,2 stroke,Single Light,400000
44331,20,2 stroke,Single Light,445000
40000,12,4 stroke,Double Light,865000
74522,9,4 stroke,Double Light,950000
55432,19,2 stroke,Single Light,400000
60000,20,2 stroke,Single Light,525000
33000,21,2 stroke,Single Light,350000
33211,9,4 stroke,Double Light,850000
60000,7,4 stroke,Double Light,1080000
45000,11,4 stroke,Double Light,1130000
73520,13,4 stroke,Double Light,625000
11220,17,2 stroke,Single Light,515000
43221,11,4 stroke,Double Light,680000
25000,11,4 stroke,Double Light,750000
27000,11,4 stroke,Double Light,790000
89000,8,4 stroke,Double Light,775000
42587,12,4 stroke,Double Light,810000
45000,13,4 stroke,Double Light,810000
50000,8,4 stroke,Double Light,975000
46000,11,4 stroke,Double Light,795000
63000,17,4 stroke,Single Light,660000
32000,5,4 stroke,Double Light,1240000
56252,15,4 stroke,Single Light,545000
28000,15,4 stroke,Single Light,675000
12588,16,4 stroke,Single Light,540000
35000,9,4 stroke,Double Light,1010000
70000,7,4 stroke,Double Light,1175000
68500,9,4 stroke,Double Light,990000
45000,9,4 stroke,Double Light,920000
15000,4,4 stroke,Double Light,1365000
66523,12,4 stroke,Double Light,825000
35000,16,4 stroke,Single Light,750000
65000,10,4 stroke,Double Light,870000
20000,15,4 stroke,Single Light,620000
56564,17,4 stroke,Single Light,580000
65000,13,4 stroke,Double Light,750000
66998,19,2 stroke,Single Light,670000
60000,17,2 stroke,Single Light,580000
67000,12,4 stroke,Double Light,900000
50000,17,2 stroke,Single Light,625000
16808,11,4 stroke,Double Light,850000
30000,11,4 stroke,Double Light,750000
56000,19,2 stroke,Single Light,420000
45000,16,4 stroke,Single Light,650000
63352,12,4 stroke,Double Light,740000
30000,12,4 stroke,Double Light,830000
67000,11,4 stroke,Double Light,900000
35000,12,4 stroke,Double Light,825000
43000,6,4 stroke,Double Light,1270000
60000,11,4 stroke,Double Light,735000
54842,11,4 stroke,Double Light,950000
60000,8,4 stroke,Double Light,1050000
20000,9,4 stroke,Double Light,915000
50000,10,4 stroke,Double Light,890000
39000,14,4 stroke,Double Light,710000
42668,10,4 stroke,Double Light,1150000
41000,13,4 stroke,Double Light,760000
100000,19,2 stroke,Single Light,493000
100000,11,4 stroke,Double Light,740000
33221,18,4 stroke,Single Light,465000
52500,4,4 stroke,Double Light,1350000
56700,10,4 stroke,Double Light,930000
58000,8,4 stroke,Double Light,1190000
60000,13,4 stroke,Double Light,595000
49000,20,2 stroke,Single Light,385000
30000,8,4 stroke,Double Light,900000
65422,15,4 stroke,Single Light,650000
150000,19,2 stroke,Single Light,450000
43628,9,4 stroke,Double Light,1000000
44313,9,4 stroke,Double Light,1020000
64000,13,4 stroke,Double Light,650000
20000,18,4 stroke,Single Light,835000
44323,20,2 stroke,Single Light,500000
110000,13,4 stroke,Double Light,725000
45623,7,4 stroke,Double Light,900000
40000,13,4 stroke,Double Light,690000
50000,15,4 stroke,Single Light,680000
45600,13,4 stroke,Double Light,710000
45000,12,4 stroke,Double Light,850000
50000,16,4 stroke,Single Light,670000
36500,12,4 stroke,Double Light,960000
65000,15,4 stroke,Single Light,800000
52000,13,4 stroke,Double Light,935000
65927,11,4 stroke,Double Light,750000
36500,15,4 stroke,Single Light,710000
43131,9,4 stroke,Double Light,935000
104000,13,4 stroke,Double Light,695000
60000,10,4 stroke,Double Light,860000
65000,15,4 stroke,Single Light,740000
20000,15,4 stroke,Single Light,790000
55600,12,4 stroke,Double Light,800000
35455,18,2 stroke,Single Light,475000
50000,20,2 stroke,Single Light,717000
20000,10,4 stroke,Double Light,850000
100000,20,2 stroke,Single Light,565000
12000,10,4 stroke,Double Light,1010000
96300,17,4 stroke,Single Light,530000
74513,12,4 stroke,Double Light,760000
70980,14,4 stroke,Double Light,580000
38000,10,4 stroke,Double Light,850000
56000,7,4 stroke,Double Light,1400000
8282,13,4 stroke,Double Light,850000
43321,16,4 stroke,Single Light,660000
31651,13,4 stroke,Double Light,750000
70000,10,4 stroke,Double Light,850000
45000,15,4 stroke,Single Light,625000
32152,12,4 stroke,Double Light,825000
32151,14,4 stroke,Double Light,615000
68000,9,4 stroke,Double Light,1175000
52345,15,4 stroke,Single Light,615000
54653,18,2 stroke,Single Light,675000
78000,20,2 stroke,Single Light,515000
43311,11,4 stroke,Double Light,830000
20000,18,4 stroke,Single Light,520000
43321,16,4 stroke,Single Light,460000
66000,16,4 stroke,Single Light,500000
35000,12,4 stroke,Double Light,825000
32156,5,4 stroke,Double Light,1320000
45000,7,4 stroke,Double Light,1180000
25000,22,2 stroke,Single Light,510000
81818,8,4 stroke,Double Light,975000
45000,8,4 stroke,Double Light,985000
38598,13,4 stroke,Double Light,650000
35000,4,4 stroke,Double Light,1400000
53698,16,4 stroke,Single Light,590000
30000,19,2 stroke,Single Light,650000
45000,6,4 stroke,Double Light,1550000
50000,8,4 stroke,Double Light,1000000
40500,12,4 stroke,Double Light,890000
41000,8,4 stroke,Double Light,1015000
25000,9,4 stroke,Double Light,875000
60000,8,4 stroke,Double Light,1075000
86300,14,4 stroke,Double Light,555000
51211,15,4 stroke,Single Light,600000
32156,17,4 stroke,Single Light,455000
45000,8,4 stroke,Double Light,1295000
55000,10,4 stroke,Double Light,930000
56800,14,4 stroke,Double Light,650000
54000,17,4 stroke,Single Light,595000
45632,17,4 stroke,Single Light,650000
21000,9,4 stroke,Double Light,1125000
23567,9,4 stroke,Double Light,900000
35000,12,4 stroke,Double Light,695000
56231,13,4 stroke,Double Light,775000
50000,11,4 stroke,Double Light,900000
45000,18,2 stroke,Single Light,590000
20000,15,4 stroke,Single Light,640000
90000,15,4 stroke,Single Light,570000
45678,19,2 stroke,Single Light,435000
32466,16,4 stroke,Single Light,570000
88323,20,2 stroke,Single Light,550000
60000,18,4 stroke,Single Light,600000
35000,8,4 stroke,Double Light,1025000
32313,17,4 stroke,Single Light,620000
23000,18,2 stroke,Single Light,500000
43321,14,4 stroke,Double Light,565000
70000,9,4 stroke,Double Light,1080000
54460,12,4 stroke,Double Light,850000
50000,10,4 stroke,Double Light,900000
54250,13,4 stroke,Double Light,850000
40000,9,4 stroke,Double Light,850000
50000,20,2 stroke,Single Light,460000
9000,12,4 stroke,Double Light,1045000
54000,12,4 stroke,Double Light,850000
8880,21,2 stroke,Single Light,425000
68000,10,4 stroke,Double Light,1025000
88000,11,4 stroke,Double Light,750000
42435,14,4 stroke,Double Light,750000
67500,12,4 stroke,Double Light,860000
38000,20,2 stroke,Single Light,550000
85000,17,4 stroke,Single Light,490000
89564,16,4 stroke,Single Light,625000
45600,12,4 stroke,Double Light,850000
50000,12,4 stroke,Double Light,750000
52000,21,2 stroke,Single Light,390000
45000,10,4 stroke,Double Light,1200000
54000,11,4 stroke,Double Light,585000
20000,7,4 stroke,Double Light,1350000
50000,13,4 stroke,Double Light,780000
45000,12,4 stroke,Double Light,1000000
83000,9,4 stroke,Double Light,1050000
41320,10,4 stroke,Double Light,950000
45000,5,4 stroke,Double Light,1350000
11100,18,4 stroke,Single Light,535000
44000,12,4 stroke,Double Light,950000
64000,10,4 stroke,Double Light,760000
25000,6,4 stroke,Double Light,1400000
28685,9,4 stroke,Double Light,1100000
24457,17,4 stroke,Single Light,615000
25000,14,4 stroke,Double Light,600000
62282,16,4 stroke,Single Light,500000
52907,10,4 stroke,Double Light,925000
72510,16,4 stroke,Single Light,530000
32152,12,4 stroke,Double Light,585000
62500,20,2 stroke,Single Light,525000
40000,17,4 stroke,Single Light,715000
73260,8,4 stroke,Double Light,1015000
45000,14,4 stroke,Double Light,780000
75260,12,4 stroke,Double Light,840000
45555,15,4 stroke,Single Light,565000
64130,14,4 stroke,Double Light,650000
55555,9,4 stroke,Double Light,890000
20000,18,4 stroke,Single Light,500000
20000,15,4 stroke,Single Light,800000
76000,16,4 stroke,Single Light,600000
85000,11,4 stroke,Double Light,870000
32151,18,4 stroke,Single Light,620000
40000,9,4 stroke,Double Light,935000
53700,13,4 stroke,Double Light,700000
47000,11,4 stroke,Double Light,995000
12500,19,2 stroke,Single Light,710000
65000,20,2 stroke,Single Light,465000
45000,9,4 stroke,Double Light,920000
75000,13,4 stroke,Double Light,780000
88000,11,4 stroke,Double Light,850000
30000,9,4 stroke,Double Light,1190000
16165,8,4 stroke,Double Light,1200000
44331,14,4 stroke,Double Light,900000
75000,12,4 stroke,Double Light,800000
65421,17,4 stroke,Single Light,590000
60000,10,4 stroke,Double Light,950000
62000,16,4 stroke,Single Light,640000
37000,11,4 stroke,Double Light,745000
56000,11,4 stroke,Double Light,865000
53311,10,4 stroke,Double Light,1177000
12345,11,4 stroke,Double Light,635000
70000,18,4 stroke,Single Light,580000
28500,9,4 stroke,Double Light,840000
62000,13,4 stroke,Double Light,685000
43231,12,4 stroke,Double Light,765000
46000,10,4 stroke,Double Light,1000000
44313,17,2 stroke,Single Light,690000
62000,7,4 stroke,Double Light,1200000
45000,8,4 stroke,Double Light,930000
51000,13,4 stroke,Double Light,825000
31522,14,4 stroke,Double Light,900000
30000,11,4 stroke,Double Light,850000
32152,16,4 stroke,Single Light,650000
24450,11,4 stroke,Double Light,1020000
35000,12,4 stroke,Double Light,800000
78451,8,4 stroke,Double Light,1070000
42231,11,4 stroke,Double Light,1064000
20000,9,4 stroke,Double Light,1150000
56123,13,4 stroke,Double Light,680000
61000,18,4 stroke,Single Light,500000
55000,13,4 stroke,Double Light,730000
32151,10,4 stroke,Double Light,800000
35000,10,4 stroke,Double Light,920000
48000,8,4 stroke,Double Light,980000
20000,5,4 stroke,Double Light,1040000
45600,10,4 stroke,Double Light,1050000
65000,8,4 stroke,Double Light,1200000
53332,8,4 stroke,Double Light,900000
45000,18,4 stroke,Single Light,600000
12345,8,4 stroke,Double Light,760000
45000,10,4 stroke,Double Light,1075000
52698,15,4 stroke,Single Light,730000
53331,5,4 stroke,Double Light,1140000
31553,9,4 stroke,Double Light,750000
44000,9,4 stroke,Double Light,1050000
75000,18,2 stroke,Single Light,600000
42200,13,4 stroke,Double Light,920000
62882,8,4 stroke,Double Light,900000
60500,17,4 stroke,Single Light,595000
42134,19,2 stroke,Single Light,585000
68000,16,4 stroke,Single Light,550000
64000,17,2 stroke,Single Light,825000
75000,12,4 stroke,Double Light,800000
44000,10,4 stroke,Double Light,850000
45000,13,4 stroke,Double Light,740000
60000,7,4 stroke,Double Light,1020000
65482,21,2 stroke,Single Light,450000
36500,11,4 stroke,Double Light,875000
44440,8,4 stroke,Double Light,1075000
30000,16,4 stroke,Single Light,590000
55433,8,4 stroke,Double Light,890000
55000,17,2 stroke,Single Light,595000
65000,8,4 stroke,Double Light,1000000
75000,12,4 stroke,Double Light,835000
79000,9,4 stroke,Double Light,1140000
65231,17,2 stroke,Single Light,685000
150000,21,2 stroke,Single Light,475000
60000,15,4 stroke,Single Light,570000
45600,12,4 stroke,Double Light,695000
90000,8,4 stroke,Double Light,1150000
17850,10,4 stroke,Double Light,835000
85600,21,2 stroke,Single Light,450000
88854,8,4 stroke,Double Light,1030000
52863,20,2 stroke,Single Light,580000
20000,19,2 stroke,Single Light,550000
58000,11,4 stroke,Double Light,1020000
147520,19,2 stroke,Single Light,520000
42568,5,4 stroke,Double Light,950000
50000,20,2 stroke,Single Light,420000
54654,17,2 stroke,Single Light,610000
45281,14,4 stroke,Double Light,750000
12345,12,4 stroke,Double Light,875000
60000,6,4 stroke,Double Light,1475000
54000,12,4 stroke,Double Light,900000
27500,4,4 stroke,Double Light,1350000
32211,8,4 stroke,Double Light,1050000
32000,15,4 stroke,Single Light,625000
43313,9,4 stroke,Double Light,895000
90000,8,4 stroke,Double Light,950000
65000,20,2 stroke,Single Light,468000
35000,12,4 stroke,Double Light,735000
89564,15,4 stroke,Single Light,620000
12000,4,4 stroke,Double Light,1400000
20000,4,4 stroke,Double Light,1250000
29000,3,4 stroke,Double Light,1500000
20000,21,2 stroke,Single Light,500000
120000,16,4 stroke,Single Light,500000
40000,9,4 stroke,Double Light,910000
54000,13,4 stroke,Double Light,700000
34000,12,4 stroke,Double Light,850000
41223,13,4 stroke,Double Light,690000
96300,13,4 stroke,Double Light,650000
87150,7,4 stroke,Double Light,1190000
56233,16,4 stroke,Single Light,545000
81930,6,4 stroke,Double Light,1220000
68000,13,4 stroke,Double Light,890000
78000,11,4 stroke,Double Light,890000
30000,20,2 stroke,Single Light,500000
74451,15,4 stroke,Single Light,700000
63987,15,4 stroke,Single Light,725000
56000,15,4 stroke,Single Light,790000
65000,23,2 stroke,Single Light,430000
85000,17,4 stroke,Single Light,820000
52688,14,4 stroke,Double Light,730000
65000,17,4 stroke,Single Light,665000
33221,8,4 stroke,Double Light,1285000
50000,7,4 stroke,Double Light,1200000
22263,10,4 stroke,Double Light,762000
28500,18,2 stroke,Single Light,590000
40000,7,4 stroke,Double Light,1150000
